N°_PERRO;MES_FOTO;ANHO_FOTO;ZONA;DISTRITO;CODIGO_PERRO;VINCULO;LATITUD ;LONGITUD;BUSCADOR;DUPLICADO_BUSCADOR;DUPLICADO_ZONA;DUPLICADO_ENTRE_ZONAS;FUERA_FECHA;DENTRO_CASA;FUERA_ZONA;BUSQUEDA
67;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;1.10.37;https://goo.gl/maps/F9ASChvmvZHBTYsSA;-16.378564°;-71.522012°;9;;;;;;;C
68;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;1.10.1;https://goo.gl/maps/uRuAuSo3vTaHwtqVA;-16.377581°;-71.522132°;9;;;;;;;C
69;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;1.10.64;https://goo.gl/maps/GbaMYvRmhBb9gHKm7;-16.377957°;-71.521511°;9;;;;;;;C
70;AGOSTO;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;;https://goo.gl/maps/uahSZVhpSNsQV2GLA;;;9;0;0;0;0;0;1;C
71;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;1.10.65;https://goo.gl/maps/itCa8jA7tVM6trNc8;-16.377623°;-71.520192°;9;;;;;;;C
72;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;1.10.66;https://goo.gl/maps/ZzEDRHHzjY4Qft8w7;-16.377792°;-71.519952°;9;;;;;;;C
73;SEPTIEMBRE;2013;UPIS RAMIRO PRIALE;EL DISTRITO ES ALTO SELVA ALEGR;1.10.29;https://goo.gl/maps/seCwS9TjX8xTiP8M8;-16.376984°;-71.519268°;9;;;;;;;C
1;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/eQBkGZrBbhgjdFaA6;-16.373489°;-71.520308°;1;;;;;;;C
2;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/W8aTRFzuYCTDAh6G7;;;1;0;0;0;0;0;1;C
3;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/XTmmMpPXqFweSV1w9;;;1;0;0;0;0;0;1;C
4;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/p4nYzW3fMwqbczeU9;-16.374862°;-71.521739°;1;;;;;;;C
5;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/pt1kE7otGJBDH3jv9;-16.374154°;-71.520495°;1;;;;;;;C
6;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/5N3hyXWUpMkkwcAN8;-16.374152°;-71.520510°;1;;;;;;;C
7;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/KeWZGWp21wjjysra9;-16.374005°;-71.520252°;1;;;;;;;C
8;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/KiFpDvSt4sepsGX97;-16.375227°;-71.521528°;1;;;;;;;C
9;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/BF7xHSSj3D2NQsWy6;-16.374324°;-71.520016°;1;;;;;;;C
10;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/YYC9TxVkQJVEsQUB8;-16.374278°;-71.519933°;1;;;;;;;C
11;SEPTIEMBRE;2013;APROMA PAMPAS POLANCO;ALTO SELVA ALEGRE;;https://goo.gl/maps/rsSAtqwxkWTkPs6Q9;-16.374954°;-71.521980°;1;;;;;;;C
1;FEBRERO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/q1NyJ1h5C7sAMmsz5;;;1;;;;;;;C
2;FEBRERO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/ApF2WSrxqrfkmzVU8;;;1;;;;;;;C
3;JULIO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/DvZ5XJeN5jxGnPXZ9;;;1;;;;;;;C
4;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/8Hx7dk6Rtvy1TJta8;;;1;;;;;;;C
5;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/WG4PfEbNvztEkdsb9;;;1;;;;;;;C
6;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/rCczLiwJocc1RMrv9;;;1;;;;;;;C
7;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/junUq5C2enVoq6Mt8;;;1;;;;;;;C
8;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/eGGYBGHsR4ZBmsvJA;;;1;;;;;;;C
9;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/LnCdfaDvSZ9c1sni7;;;1;;;;;;;C
10;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/hUEzaz2hKyzgygT6A;;;1;;;;;;;C
11;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/ju9G1j4Qm2nzYTNq9;;;1;;;;;;;C
12;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/BXGFXPNC1WzAfeCE8;;;1;;;;;;;C
13;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/xvnC5PJ64hfSwssWA;;;1;;;;;;;C
14;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/mwAqprGr77d1N2JJA;;;1;;;;;;;C
15;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/FPvczsJ21oCwAjrF9;;;1;;;;;;;C
16;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/Ut83XcPs35k9cJVG7;;;1;;;;;;;C
17;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/Zx5MFEgegzR6XfkG6;;;1;;;;;;;C
18;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/VxGJHnxu436RviQS7;;;1;;;;;;;C
19;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/ULMWG7mGudAkZWtC6;;;1;;;;;;;C
20;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/zRheY1RS2VdDqQq88;;;1;;;;;;;C
21;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/EzRAKG2pt8wDB5mj8;;;1;;;;;;;C
22;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/7afbrwBBY1oQd2qn9;;;1;;;;;;;C
23;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/dgSQDPTFP2bgNYKD7;;;1;;;;;;;C
24;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/T6jC4g7BJTK4C5un6;;;1;;;;;;;C
25;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/n41or9GwNi2wFHvMA;;;1;;;;;;;C
26;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/AHGWtUEvMucAhPhQ7;;;1;;;;;;;C
27;SEPTIEMBRE;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/7ssu14Jwjx69gGNd6;;;1;;;;;;;C
28;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/V9cfCuwAuAve8CBT6;;;1;;;;;;;C
29;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/SQ8hWMjjJDHBarof7;;;1;;;;;;;C
30;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/psiUH6RK94oK8W2Z7;;;1;;;;;;;C
31;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/s5wyYRhF7dAnhRJ19;;;1;;;;;;;C
32;AGOSTO;2013;AVIS CRUCE DE CHILINA;ALTO SELVA ALEGRE;;https://goo.gl/maps/sBUduGgjpic1iCqG7;;;1;;;;;;;C
1;DICIEMBRE;2014;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/HsCrpMkV5qUBSTYf7;;;1;;;;;;;C
2;DICIEMBRE;2014;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/p8x4PFyfRoWJJV9H7;;;1;;;;;;;C
3;DICIEMBRE;2014;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/riM7EwqDzPnU9hMr7;;;1;;;;;;;C
4;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/kTkcq8oC3wd64fVGA;;;1;;;;;;;C
5;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/kTkcq8oC3wd64fVGA;;;1;;;;;;;C
6;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/CFr8Y64jGNLmeDgs8;;;1;;;;;;;C
7;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/zSesmRkrg5nkvCwR9;;;1;;;;;;;C
8;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/eegwxz8UNPDQbGZ58;;;1;;;;;;;C
9;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/Cf98TmmU6h7VUsJc8;;;1;;;;;;;C
10;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/VWR9s8ETQM6LYe377;;;1;;;;;;;C
11;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/AtrzuFMCzwSVMiAw8;;;1;;;;;;;C
12;JULIO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/3ceZCKU7EVHbTxD2A;;;1;;;;;;;C
13;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/QAHAbJWcjcRGckT46;;;1;;;;;;;C
14;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/FTsbZwXW1ZPCkNsG6;;;1;;;;;;;C
15;FEBRERO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/FTsbZwXW1ZPCkNsG6;;;1;;;;;;;C
16;AGOSTO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/ssp2p5SgkWrdjUXi9;;;1;;;;;;;C
17;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/KaEqMNfJEb7UUohj6;;;1;;;;;;;C
18;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/n83GxGutbhMb1qAp7;;;1;;;;;;;C
19;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/xNC7rW7FcNTdZVwq9;;;1;;;;;;;C
20;SEPTIEMBRE;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/qJ944KR7DX5dySuc9;;;1;;;;;;;C
21;AGOSTO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/H2F2nXaxxK8R3SZe6;;;1;;;;;;;C
22;AGOSTO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/1YAYJuMRadT4Jm9k8;;;1;;;;;;;C
23;AGOSTO;2013;VILLA INDEPENDIENTE ZONA A;ALTO SELVA ALEGRE;;https://goo.gl/maps/YkjsPYDKY5PMrLbr5;;;1;;;;;;;C
1;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.23.3;https://goo.gl/maps/rytBKDeZDpVNPrYZ9;;;2;;;;;;;C
2;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.23.4;https://goo.gl/maps/YhmG634XwuTgZKYt7;;;2;;;;;;;C
3;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.23.21;https://goo.gl/maps/JvEN3N68RyadmWfC9;;;2;;;;;;;C
4;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.23.11;https://goo.gl/maps/gCNswvGZfdNn35o37;;;2;;;;;;;C
5;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.23.12;https://goo.gl/maps/cNdLb5Qix5ciRqmS7;;;2;;;;;;;C
6;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.23.13;https://goo.gl/maps/MTVmZ4ymgjVCzXpS7;;;2;;;;;;;C
7;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.3;https://goo.gl/maps/GBnxMZ5paFeNaSA7A;;;2;;;;;;;C
8;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.16;https://goo.gl/maps/haB3TiSMsFf9ejBh9;;;2;;;;;;;C
9;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.17;https://goo.gl/maps/KDQo93UWxcS49wUs9;;;2;;;;;;;C
10;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.20;https://goo.gl/maps/qHJkweYE2riC3BnX9;;;2;;;;;;;C
11;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.13;https://goo.gl/maps/2iMSNdsGuqwH1g339;;;2;;;;;;;C
12;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.4;https://goo.gl/maps/NpuEAhvJnwqEJ8y58;;;2;;;;;;;C
13;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;;https://goo.gl/maps/MVrpasJu3kzHyR1F9;;;2;0;0;0;0;1;0;C
14;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;;https://goo.gl/maps/RMUHe8nJjo8jn5uFA;;;2;0;0;0;0;1;0;C
15;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.6;https://goo.gl/maps/gdxSoipb5Z3Wc1Bk8;;;2;;;;;;;C
16;SEPTIEMBRE;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.12;https://goo.gl/maps/sb8AJCJdbZU5Yo9U9;;;2;;;;;;;C
17;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.21;https://goo.gl/maps/f7HpQq8utMz7894EA;;;2;;;;;;;C
18;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.7;https://goo.gl/maps/Y2Ho3vfsDXHFxX6M9;;;2;;;;;;;C
19;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.18;https://goo.gl/maps/YGqBAZCMw2PrxG4u5;;;;;;;;;;C
20;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.19;https://goo.gl/maps/XrtKxpzse8EcnK2Z8;;;2;;;;;;;C
21;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;;https://goo.gl/maps/mKptcuLRgy3VRbJz7;;;2;0;0;0;0;1;0;C
22;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.11;https://goo.gl/maps/7REuDdVfXYwoFGLZA;;;2;;;;;;;C
23;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.10;https://goo.gl/maps/9H9bjFdcqYNwSxWC8;;;2;;;;;;;C
24;AGOSTO;2013;AVIS JUAN VELASCO ALVARADO A;ALTO SELVA ALEGRE;1.22.9;https://goo.gl/maps/o4X2qj17famV1Msw5;;;2;;;;;;;C
1;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.3;https://goo.gl/maps/yEgYLgNXwRbRUFGLA;-16.378268°;-71.531664°;1;0;1;0;0;0;0;C
2;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.4;https://goo.gl/maps/MAWUvphkXpxcmqbY6;-16.378272°;-71.531642°;1;0;1;0;0;0;0;C
3;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.12;https://goo.gl/maps/WiVYbsW9JWfZaGDr9;-16.378102°;-71.530607°;1;0;1;0;0;0;0;C
4;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.11;https://goo.gl/maps/BCnoubfKhiuqWQB76;-16.378100°;-71.530627°;1;0;1;0;0;0;0;C
5;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.13;https://goo.gl/maps/ZkPiYG1TW6BBMUUp7;-16.378033°;-71.530147°;1;0;1;0;0;0;0;C
6;AGOSTO;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.14;https://goo.gl/maps/DYEfXqK6ShZNpkVPA;-16.378413°;-71.529997°;1;0;1;0;0;0;0;C
7;AGOSTO;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.17;https://goo.gl/maps/zTLzZLXSG2xS7Chu8;-16.378982°;-71.530753°;1;0;1;0;0;0;0;C
8;AGOSTO;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.23;https://goo.gl/maps/2sZ1iFBk3KZxKJDz7;-16.378978°;-71.530740°;1;0;1;0;0;0;0;C
9;AGOSTO;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.19;https://goo.gl/maps/LMN3SUaB4wSvvdky9;-16.379470°;-71.529470°;1;0;1;0;0;0;0;C
10;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.2;https://goo.gl/maps/8aJnxZsaq8F3FFX87;-16.378408°;-71.531687°;1;0;1;0;0;0;0;C
11;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.9;https://goo.gl/maps/HYZJvTiCecaZoBC48;-16.378644°;-71.529777°;1;0;1;0;0;0;0;C
12;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.8;https://goo.gl/maps/ruYgNBLRfBDVBZyR8;-16.379073°;-71.529698°;1;0;1;0;0;0;0;C
13;SEPTIEMBRE;2013;CONQUISTADOR II;ALTO SELVA ALEGRE;1.23.7;https://goo.gl/maps/fdYisR3q43cdXXkj6;-16.379185°;-71.529701°;1;0;1;0;0;0;0;C
1;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/5NcdfVK2uEhcHyLR8;;;1;;;;;;;C
2;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/T1QHun7S4cEUBzPN8;;;1;;;;;;;C
3;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/RoC3PkZeRMDUsV6q7;;;1;;;;;;;C
4;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/LapqA4ZwUv7wQPRW8;;;1;;;;;;;C
5;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/Jm2GHS1AVvEhtmTm6;;;1;;;;;;;C
6;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/eDsrsvmp9peYEtR27;;;1;;;;;;;C
7;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/exJLdKaXAJbNepB97;;;1;;;;;;;C
8;AGOSTO;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/8GWx6L8BFptrepSQ6;;;1;;;;;;;C
9;SEPTIEMBRE;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/eh3m4vAQ95eGzfrf7;;;1;;;;;;;C
10;SEPTIEMBRE;2013;COOP. DE VIV. VISTA ALEGRE LUIS G. S.;ALTO SELVA ALEGRE;;https://goo.gl/maps/WUkccr5RiktfRPYr9;;;1;;;;;;;C
1;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.4;https://goo.gl/maps/RD9js3R3vmoN1R4z5;;;2;;;;;;;C
2;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;;https://goo.gl/maps/XBWEYwXVRTSNFQTB8;;;2;0;0;0;0;;1;C
3;SEPTIEMBRE;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.23.10;https://goo.gl/maps/kXPsj8x8zt8MRnq76;;;2;;;;;;;C
4;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.1;https://goo.gl/maps/guNRGpDUiKKLMUXPA;;;2;;;;;;;C
5;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.2;https://goo.gl/maps/tArma4NvhJ26cjGG7;;;2;;;;;;;C
6;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;;https://goo.gl/maps/AfTCysa2LsezkZsj7;;;2;0;0;0;0;1;0;C
7;AGOSTO;2013;COOP. DE VIV. ENATRU;ALTO SELVA ALEGRE;1.25.5;https://goo.gl/maps/vV6hCdBbQ7nGDavd9;;;2;;;;;;;C
1;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.4;https://goo.gl/maps/CTczgzri1iQ5oeTP8;-16.374434°;-71.509374°;2;0;1;0;0;0;0;C
2;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.52;https://goo.gl/maps/8gq2WVxx36Bjp8sb8;-16.373741°;-71.508467°;2;0;1;0;0;0;0;C
3;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.54;https://goo.gl/maps/zXjgpBCgg1mpoAaw7;-16.372984°;-71.507504°;2;0;1;0;0;0;0;C
4;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.53;https://goo.gl/maps/6WbjEE2cU2jnUcsB8;-16.373006°;-71.507497°;2;0;1;0;0;0;0;C
5;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.56;https://goo.gl/maps/HSirC5Pgn4BpYjJy8;-16.372908°;-71.507429°;2;0;1;0;0;0;0;C
6;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.55;https://goo.gl/maps/orwejv93MfbsueDC9;-16.372898°;-71.507434°;2;0;1;0;0;0;0;C
7;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.57;https://goo.gl/maps/ewZzh7kig2CfGjf4A;-16.372903°;-71.507426°;2;0;1;0;0;0;0;C
8;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.58;https://goo.gl/maps/8LSjJVewK3gKnfeH9;-16.372908°;-71.507410°;2;0;1;0;0;0;0;C
9;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.59;https://goo.gl/maps/QxoBZRAvq7FRgKLp7;-16.372733°;-71.507257°;2;0;1;0;0;0;0;C
10;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.60;https://goo.gl/maps/ws7xmd9C9whWyD8G7;-16.372857°;-71.507128°;2;0;1;0;0;0;0;C
11;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.74;https://goo.gl/maps/F6s4DK8G4xNQSopu5;-16.372531°;-71.506996°;2;0;1;0;0;0;0;C
12;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.75;https://goo.gl/maps/iNnnXXQC4tuNi9bN7;-16.372536°;-71.506986°;2;0;1;0;0;0;0;C
13;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.63;https://goo.gl/maps/ymUdBh5zwU9RdXap8;-16.374488°;-71.510448°;2;0;1;0;0;1;0;C
14;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.64;https://goo.gl/maps/C9YNdmk1jAqifgVz6;-16.374524°;-71.510426°;2;0;1;0;0;0;0;C
15;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.3;https://goo.gl/maps/GHiYYFtH5xvQrivm9;-16.373943°;-71.509674°;2;0;1;0;0;0;0;C
16;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;;https://goo.gl/maps/FaiHgNNUXQTpS9Yt5;;;2;1;0;0;0;0;0;C
17;SEPTIEMBRE;2013;URB. APURIMAC;ALTO SELVA ALEGRE;1.34.5;https://goo.gl/maps/UxQMMBE9EAJCvQDL6;-16.373730°;-71.510635°;2;0;1;0;0;0;0;C
